condition,draw,doc_id,target_tokens,n_chunks,fact_id,fact_class,gold,distractor,prediction,semantic_hit,exact_hit,distractor_hit,clean_hit,answer_logprob,distractor_logprob,rank_margin,n_prompt_tokens,n_active_positions,n_generated
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-composition-0,composition,Ashcombe,Longmere,UNKNOWN,False,False,False,False,-10.369815826416016,-12.370811462402344,2.000995635986328,102,102,2
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-semantic-0,semantic,amber,olive,amber,True,True,False,True,-0.00013457823661156,-14.781318664550781,14.78118408631417,4308,4308,2
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-identifier-0,identifier,XD-8267-QZ,QZ-6954-QZ,XD-8267-QZ,True,True,False,True,-4.1723183130670805e-07,-5.597222805023193,5.597222387791362,4312,4312,9
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-number-0,number,"16,236","19,966","16,236",True,True,False,True,0.0,-5.510416507720947,5.510416507720947,4315,4315,7
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-date-0,date,2032-02-15,2031-04-07,2032-02-15,True,True,False,True,0.0,-2.557888984680176,2.557888984680176,4313,4313,11
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-hash-0,hash,99cb3f03b0d55ba4,43e7bfa7bdd51b4a,99cb3f03b0d55ba4,True,True,False,True,0.0,-2.288526773452759,2.288526773452759,4311,4311,15
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-path-0,path,/opt/vestry/spool/kx39.log,/var/opt/mirren/spool/kx77.log,/opt/vestry/spool/kx39.log,True,True,False,True,-2.2191905372892506e-05,-0.8229377865791321,0.8229155946737592,4311,4311,12
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-url-0,url,https://relay.example.org/rel/4541,https://relay.example.org/rel/6659,https://relay.example.org/rel/4541,True,True,False,True,-1.9172634893038776e-06,-2.635418653488159,2.63541673622467,4312,4312,13
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-proper_noun-0,proper_noun,Rowena Brannigan,Dagny Sorley,Rowena Brannigan,True,True,False,True,-9.059887702278502e-07,-9.492414474487305,9.492413568498534,4313,4313,6
NATIVE,A,A-s11-d5-t4096,4096,16,A-5-composition-0,composition,Draywell,Ashcombe,Draywell,True,True,False,True,-2.6225941383017926e-06,-12.250004768371582,12.250002145777444,4323,4323,4
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-semantic-0,semantic,amber,olive,UNKNOWN,False,False,False,False,-14.087700843811035,-8.075161933898926,-6.012538909912109,88,88,2
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-identifier-0,identifier,XD-8267-QZ,QZ-6954-QZ,UNKNOWN,False,False,False,False,-7.157976150512695,-6.510368347167969,-0.6476078033447266,92,92,2
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-number-0,number,"16,236","19,966",125000.00,False,False,False,False,-2.9326171875,-3.3004074096679688,0.36779022216796875,95,95,10
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-date-0,date,2032-02-15,2031-04-07,2021-03-31,False,False,False,False,-2.045596122741699,-2.0272202491760254,-0.018375873565673828,93,93,11
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-hash-0,hash,99cb3f03b0d55ba4,43e7bfa7bdd51b4a,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-3.3077378273010254,-3.9618489742279053,0.6541111469268799,91,91,48
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-path-0,path,/opt/vestry/spool/kx39.log,/var/opt/mirren/spool/kx77.log,/Calder-7668/diagnostics,False,False,False,False,-7.986669540405273,-7.195354461669922,-0.7913150787353516,91,91,11
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-url-0,url,https://relay.example.org/rel/4541,https://relay.example.org/rel/6659,https://mirror.example.com/harlow-7694,False,False,False,False,-4.801603317260742,-4.687285900115967,-0.11431741714477539,92,92,14
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-proper_noun-0,proper_noun,Rowena Brannigan,Dagny Sorley,UNKNOWN,False,False,False,False,-6.436779022216797,-7.569348335266113,1.1325693130493164,93,93,2
NOCTX,A,A-s11-d5-t4096,4096,16,A-5-composition-0,composition,Draywell,Ashcombe,CEDAR-7734 Facility,False,False,False,False,-12.310420989990234,-10.268949508666992,-2.041471481323242,103,103,9
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-semantic-0,semantic,olive,slate,olive,True,True,False,True,-9.57159063545987e-05,-10.62509536743164,10.624999651525286,4306,4306,3
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-identifier-0,identifier,KP-5500-XD,XD-2257-KP,KP-5500-XD,True,True,False,True,-5.215395617597096e-07,-6.609375476837158,6.609374955297596,4311,4311,9
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-number-0,number,"46,822","24,060","46,822",True,True,False,True,-9.934104383546583e-08,-5.479175090789795,5.479174991448751,4314,4314,7
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-date-0,date,2031-11-23,2031-06-24,2031-11-23,True,True,False,True,0.0,-2.8500006198883057,2.8500006198883057,4311,4311,11
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-hash-0,hash,300841874a57a23e,f0f575f03656a780,300841874a57a23e,True,True,False,True,0.0,-2.843750238418579,2.843750238418579,4310,4310,17
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-path-0,path,/var/opt/mirren/spool/kx95.log,/var/opt/mirren/spool/kx87.log,/var/opt/mirren/spool/kx95.log,True,True,False,True,-1.4503683587463456e-06,-2.510418176651001,2.5104167262826422,4311,4311,13
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-url-0,url,https://depot.example.net/rel/9927,https://relay.example.org/rel/6448,https://depot.example.net/rel/9927,True,True,False,True,-1.7422877363060252e-07,-2.5523173809051514,2.5523172066763777,4311,4311,14
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-proper_noun-0,proper_noun,Tobias Nieminen,Anselm Sorley,Tobias Nieminen,True,True,False,True,-1.2119586472181254e-06,-6.982045650482178,6.9820444385235305,4312,4312,7
NATIVE,A,A-s11-d6-t4096,4096,16,A-6-composition-0,composition,Ashcombe,Fennhollow,Halvard Ashgrove,False,False,False,False,-2.503361940383911,-6.720447063446045,4.217085123062134,4322,4322,6
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-semantic-0,semantic,olive,slate,Black,False,False,False,False,-9.01617431640625,-8.48633861541748,-0.5298357009887695,87,87,2
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-identifier-0,identifier,KP-5500-XD,XD-2257-KP,UNKNOWN,False,False,False,False,-4.977513313293457,-5.714694023132324,0.7371807098388672,92,92,2
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-number-0,number,"46,822","24,060",1250000,False,False,False,False,-2.740689277648926,-2.7560482025146484,0.015358924865722656,95,95,8
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-date-0,date,2031-11-23,2031-06-24,2023-04-15,False,False,False,False,-2.160144329071045,-2.110616445541382,-0.049527883529663086,92,92,11
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-hash-0,hash,300841874a57a23e,f0f575f03656a780,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-2.7789745330810547,-3.0338830947875977,0.25490856170654297,91,91,48
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-path-0,path,/var/opt/mirren/spool/kx95.log,/var/opt/mirren/spool/kx87.log,/proc/vmcore,False,False,False,False,-7.3443922996521,-7.515666961669922,0.17127466201782227,92,92,6
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-url-0,url,https://depot.example.net/rel/9927,https://relay.example.org/rel/6448,https://mirror.example.com/harlow-3046,False,False,False,False,-4.421395301818848,-4.713815212249756,0.2924199104309082,92,92,14
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-proper_noun-0,proper_noun,Tobias Nieminen,Anselm Sorley,UNKNOWN,False,False,False,False,-5.3292059898376465,-8.057385444641113,2.728179454803467,93,93,2
NOCTX,A,A-s11-d6-t4096,4096,16,A-6-composition-0,composition,Ashcombe,Fennhollow,CEDAR-3079 Facility,False,False,False,False,-10.573915481567383,-8.830245018005371,-1.7436704635620117,103,103,9
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-semantic-0,semantic,amber,olive,amber,True,True,False,True,-8.689979586051777e-05,-14.43754768371582,14.43746078391996,4341,4341,2
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-identifier-0,identifier,XD-2254-QZ,KP-7496-MB,XD-2254-QZ,True,True,False,True,-1.0430769634695025e-06,-4.503907203674316,4.503906160597353,4347,4347,9
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-number-0,number,"26,148","17,847","26,148",True,True,False,True,0.0,-6.117399215698242,6.117399215698242,4350,4350,7
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-date-0,date,2032-06-20,2031-12-23,2032-06-20,True,True,False,True,0.0,-2.5,2.5,4348,4348,11
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-hash-0,hash,37750467ca6a8bfa,eb0620e58f8bd7b4,37750467ca6a8bfa,True,True,False,True,0.0,-3.3861606121063232,3.3861606121063232,4346,4346,15
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-path-0,path,/var/opt/mirren/spool/kx19.log,/opt/vestry/spool/kx67.log,/var/opt/mirren/spool/kx19.log,True,True,False,True,-3.8841476452944335e-06,-4.284280300140381,4.284276415992736,4347,4347,13
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-url-0,url,https://depot.example.net/rel/1585,https://depot.example.net/rel/3534,https://depot.example.net/rel/1585,True,True,False,True,-1.3754905126006634e-07,-2.548076868057251,2.5480767305081997,4347,4347,14
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-proper_noun-0,proper_noun,Rowena Brannigan,Ingrid Brannigan,Rowena Brannigan,True,True,False,True,-2.0503896394075127e-06,-7.800005912780762,7.800003862391122,4348,4348,6
NATIVE,A,A-s11-d7-t4096,4096,16,A-7-composition-0,composition,Longmere,Ashcombe,Anselm Sorley operates out of the Ashcombe facility.,False,False,True,False,-11.287969589233398,-0.4129706025123596,-10.874998986721039,4357,4357,14
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-semantic-0,semantic,amber,olive,Red,False,False,False,False,-14.12031078338623,-8.591465950012207,-5.528844833374023,86,86,2
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-identifier-0,identifier,XD-2254-QZ,KP-7496-MB,CALDER-1070,False,False,False,False,-6.899155139923096,-5.720974445343018,-1.1781806945800781,92,92,8
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-number-0,number,"26,148","17,847",1250000000000,False,False,False,False,-2.988581895828247,-2.782808542251587,-0.20577335357666016,95,95,14
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-date-0,date,2032-06-20,2031-12-23,"July 1, 2021",False,False,False,False,-2.913196086883545,-3.7025516033172607,0.7893555164337158,93,93,10
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-hash-0,hash,37750467ca6a8bfa,eb0620e58f8bd7b4,0x3a7d6f8e9b2c1a4d5e6f7a8b9c0d1e2f3a4b5c6d7e8f9a,False,False,False,False,-3.3759684562683105,-3.699655294418335,0.3236868381500244,91,91,48
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-path-0,path,/var/opt/mirren/spool/kx19.log,/opt/vestry/spool/kx67.log,/proc/vmcore,False,False,False,False,-7.411386966705322,-5.760899066925049,-1.6504878997802734,92,92,6
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-url-0,url,https://depot.example.net/rel/1585,https://depot.example.net/rel/3534,https://mirror.example.com/Vestry-1175,False,False,False,False,-4.149075508117676,-4.042452335357666,-0.10662317276000977,92,92,14
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-proper_noun-0,proper_noun,Rowena Brannigan,Ingrid Brannigan,UNKNOWN,False,False,False,False,-6.076899528503418,-6.378779411315918,0.3018798828125,93,93,2
NOCTX,A,A-s11-d7-t4096,4096,16,A-7-composition-0,composition,Longmere,Ashcombe,UNKNOWN,False,False,False,False,-12.28945541381836,-10.009601593017578,-2.2798538208007812,102,102,2
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-semantic-0,semantic,crimson,blue,crimson,True,True,False,True,-0.0003261694801039994,-21.375652313232422,21.375326143752318,8542,8542,3
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-identifier-0,identifier,KP-6006-RT,QZ-2460-MB,KP-6006-RT,True,True,False,True,-4.470347647611561e-08,-4.340278148651123,4.340278103947647,8548,8548,9
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-number-0,number,"15,143","28,628","15,143",True,True,False,True,0.0,-4.833333969116211,4.833333969116211,8550,8550,7
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-date-0,date,2031-07-14,2031-04-18,2031-07-14,True,True,False,True,0.0,-2.9128177165985107,2.9128177165985107,8548,8548,11
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-hash-0,hash,4c9176e6a1676689,2eb7611e6ea5fdc7,4c9176e6a1676689,True,True,False,True,0.0,-2.969327211380005,2.969327211380005,8546,8546,17
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-path-0,path,/var/opt/mirren/spool/kx64.log,/opt/vestry/spool/kx13.log,/var/opt/mirren/spool/kx64.log,True,True,False,True,-0.00016040069749578834,-4.443464756011963,4.443304355314467,8547,8547,13
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-url-0,url,https://depot.example.net/rel/6626,https://relay.example.org/rel/4855,https://depot.example.net/rel/6626,True,True,False,True,-0.03646766394376755,-2.3039722442626953,2.2675045803189278,8547,8547,14
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-proper_noun-0,proper_noun,Halvard Okonkwo,Anselm Delacroix,Halvard Okonkwo,True,True,False,True,-4.1723220078893064e-07,-4.208530902862549,4.208530485630348,8548,8548,7
NATIVE,A,A-s11-d0-t8192,8192,32,A-0-composition-0,composition,Ravensgate,Draywell,Ravensgate,True,True,False,True,-0.17342016100883484,-7.314383029937744,7.140962868928909,8557,8557,5
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-semantic-0,semantic,crimson,blue,Red,False,False,False,False,-6.9967474937438965,-7.9934868812561035,0.996739387512207,87,87,2
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-identifier-0,identifier,KP-6006-RT,QZ-2460-MB,Vestry-1406,False,False,False,False,-5.889156341552734,-5.839754104614258,-0.04940223693847656,93,93,9
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-number-0,number,"15,143","28,628",1250000000000,False,False,False,False,-2.7082207202911377,-2.828773260116577,0.12055253982543945,95,95,14
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-date-0,date,2031-07-14,2031-04-18,2023-04-15,False,False,False,False,-2.025402307510376,-2.004526138305664,-0.020876169204711914,93,93,11
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-hash-0,hash,4c9176e6a1676689,2eb7611e6ea5fdc7,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-2.8245325088500977,-4.554806232452393,1.730273723602295,91,91,48
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-path-0,path,/var/opt/mirren/spool/kx64.log,/opt/vestry/spool/kx13.log,/ordell-1491/diagnostics,False,False,False,False,-7.454400539398193,-8.897590637207031,1.443190097808838,92,92,11
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-url-0,url,https://depot.example.net/rel/6626,https://relay.example.org/rel/4855,https://mirrors.xmission.com/1517/,False,False,False,False,-5.377901077270508,-5.502535343170166,0.1246342658996582,92,92,14
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-proper_noun-0,proper_noun,Halvard Okonkwo,Anselm Delacroix,UNKNOWN,False,False,False,False,-5.3757195472717285,-5.974063873291016,0.5983443260192871,93,93,2
NOCTX,A,A-s11-d0-t8192,8192,32,A-0-composition-0,composition,Ravensgate,Draywell,UNKNOWN,False,False,False,False,-5.527988433837891,-12.573246002197266,7.045257568359375,102,102,2
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-semantic-0,semantic,crimson,slate,crimson,True,True,False,True,-0.00034582577063702047,-12.656598091125488,12.656252265354851,8552,8552,3
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-identifier-0,identifier,QZ-9743-KP,RT-3756-XD,QZ-9743-KP,True,True,False,True,0.0,-7.079895973205566,7.079895973205566,8558,8558,10
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-number-0,number,"18,483","18,194","18,483",True,True,False,True,0.0,-4.708333492279053,4.708333492279053,8560,8560,7
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-date-0,date,2029-01-17,2029-08-17,2029-01-17,True,True,False,True,0.0,-3.2874999046325684,3.2874999046325684,8558,8558,11
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-hash-0,hash,7d0e1673fff02329,202d8b24f3e5f7cd,7d0e1673fff02329,True,True,False,True,-1.3623905203985487e-07,-2.0417277812957764,2.0417276450567243,8556,8556,15
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-path-0,path,/srv/calder/spool/kx61.log,/opt/vestry/spool/kx10.log,/srv/calder/spool/kx61.log,True,True,False,True,-6.762213615729706e-06,-1.7615023851394653,1.7614956229258496,8557,8557,12
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-url-0,url,https://relay.example.org/rel/8241,https://relay.example.org/rel/9309,https://relay.example.org/rel/8241,True,True,False,True,-2.0861610039446532e-07,-2.2916667461395264,2.291666537523426,8557,8557,13
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-proper_noun-0,proper_noun,Rowena Vantol,Ingrid Delacroix,Rowena Vantol,True,True,False,True,-5.5312348195002414e-06,-8.262651443481445,8.262645912246626,8557,8557,6
NATIVE,A,A-s11-d1-t8192,8192,32,A-1-composition-0,composition,Ashcombe,Draywell,Ingrid Ashgrove,False,False,False,False,-1.175104022026062,-8.533402442932129,7.358298420906067,8566,8566,6
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-semantic-0,semantic,crimson,slate,UNKNOWN,False,False,False,False,-6.297872066497803,-7.892002582550049,1.594130516052246,87,87,2
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-identifier-0,identifier,QZ-9743-KP,RT-3756-XD,UNKNOWN,False,False,False,False,-5.84797477722168,-5.771411418914795,-0.07656335830688477,93,93,2
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-number-0,number,"18,483","18,194",1250000000000,False,False,False,False,-2.883466958999634,-2.9854307174682617,0.10196375846862793,95,95,14
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-date-0,date,2029-01-17,2029-08-17,"July 15, 2021",False,False,False,False,-3.2957892417907715,-3.2015864849090576,-0.09420275688171387,93,93,11
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-hash-0,hash,7d0e1673fff02329,202d8b24f3e5f7cd,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-3.3906707763671875,-3.2907674312591553,-0.09990334510803223,91,91,48
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-path-0,path,/srv/calder/spool/kx61.log,/opt/vestry/spool/kx10.log,/proc/mirren-7007/diagnostics,False,False,False,False,-7.865690231323242,-7.776098728179932,-0.08959150314331055,92,92,13
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-url-0,url,https://relay.example.org/rel/8241,https://relay.example.org/rel/9309,https://mirror.example.com/Vestry-7024,False,False,False,False,-4.948953628540039,-5.048375606536865,0.09942197799682617,92,92,14
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-proper_noun-0,proper_noun,Rowena Vantol,Ingrid Delacroix,UNKNOWN,False,False,False,False,-9.067887306213379,-7.496246337890625,-1.571640968322754,92,92,2
NOCTX,A,A-s11-d1-t8192,8192,32,A-1-composition-0,composition,Ashcombe,Draywell,UNKNOWN,False,False,False,False,-10.99891471862793,-12.459365844726562,1.4604511260986328,101,101,2
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-semantic-0,semantic,olive,teal,olive,True,True,False,True,-8.141333819366992e-05,-7.3750810623168945,7.374999648978701,8510,8510,3
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-identifier-0,identifier,QZ-4073-KP,XD-5731-QZ,QZ-4073-KP,True,True,False,True,0.0,-5.018556118011475,5.018556118011475,8516,8516,10
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-number-0,number,"42,206","11,095","42,206",True,True,False,True,0.0,-5.189570426940918,5.189570426940918,8518,8518,7
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-date-0,date,2030-05-07,2032-02-28,2030-05-07,True,True,False,True,0.0,-3.8000121116638184,3.8000121116638184,8516,8516,11
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-hash-0,hash,aa883453ee98568a,c52cba9b5fd19314,aa883453ee98568a,True,True,False,True,-2.554484446193328e-08,-2.911468505859375,2.9114684803145305,8514,8514,15
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-path-0,path,/opt/vestry/spool/kx28.log,/srv/calder/spool/kx67.log,/opt/vestry/spool/kx28.log,True,True,False,True,-6.618042971240357e-05,-2.3071482181549072,2.307082037725195,8515,8515,12
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-url-0,url,https://relay.example.org/rel/3049,https://depot.example.net/rel/6933,https://relay.example.org/rel/3049,True,True,False,True,-3.1789113563718274e-07,-2.2500011920928955,2.25000087420176,8515,8515,13
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-proper_noun-0,proper_noun,Casimir Nieminen,Ingrid Sorley,Casimir Nieminen,True,True,False,True,-1.2254342436790466e-05,-12.093318939208984,12.093306684866548,8515,8515,6
NATIVE,A,A-s11-d2-t8192,8192,32,A-2-composition-0,composition,Fennhollow,Ravensgate,Fennhollow,True,True,False,True,-2.771600520645734e-06,-5.406787872314453,5.4067851007139325,8525,8525,5
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-semantic-0,semantic,olive,teal,UNKNOWN,False,False,False,False,-8.699877738952637,-9.1685791015625,0.4687013626098633,87,87,2
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-identifier-0,identifier,QZ-4073-KP,XD-5731-QZ,Mirren-5097,False,False,False,False,-5.820485591888428,-7.043496131896973,1.223010540008545,93,93,8
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-number-0,number,"42,206","11,095",1250000,False,False,False,False,-3.107830286026001,-3.291123390197754,0.18329310417175293,95,95,8
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-date-0,date,2030-05-07,2032-02-28,"July 1, 2021",False,False,False,False,-2.963637351989746,-2.4009008407592773,-0.5627365112304688,93,93,10
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-hash-0,hash,aa883453ee98568a,c52cba9b5fd19314,3a7d6f8e9b0c1d2e3f4a5b6c7d8e9f0a1b2c3d4e5f6a7b8c,False,False,False,False,-3.5660998821258545,-4.068674564361572,0.5025746822357178,91,91,48
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-path-0,path,/opt/vestry/spool/kx28.log,/srv/calder/spool/kx67.log,/scratch/Harlow-5217/diagnostics,False,False,False,False,-8.682870864868164,-8.259491920471191,-0.42337894439697266,92,92,13
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-url-0,url,https://relay.example.org/rel/3049,https://depot.example.net/rel/6933,https://mirror.example.com/harlow-5233,False,False,False,False,-4.983688831329346,-4.254450798034668,-0.7292380332946777,92,92,14
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-proper_noun-0,proper_noun,Casimir Nieminen,Ingrid Sorley,UNKNOWN,False,False,False,False,-7.313716888427734,-9.888562202453613,2.574845314025879,92,92,2
NOCTX,A,A-s11-d2-t8192,8192,32,A-2-composition-0,composition,Fennhollow,Ravensgate,BRAVO-5258 Facility,False,False,False,False,-9.231280326843262,-6.563797950744629,-2.667482376098633,102,102,10
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-semantic-0,semantic,olive,amber,olive,True,True,False,True,-0.0001211616036016494,-18.125242233276367,18.125121071672766,8530,8530,3
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-identifier-0,identifier,XD-3834-MB,XD-4155-RT,XD-3834-MB,True,True,False,True,-7.30154908978875e-07,-3.4531259536743164,3.4531252235194074,8536,8536,9
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-number-0,number,"41,594","18,332","41,594",True,True,False,True,0.0,-5.234681129455566,5.234681129455566,8538,8538,7
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-date-0,date,2032-09-21,2032-03-01,2032-09-21,True,True,False,True,0.0,-1.899999976158142,1.899999976158142,8536,8536,11
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-hash-0,hash,ac04f35cd8b22cf8,60f60b6a4b0910a2,ac04f35cd8b22cf8,True,True,False,True,0.0,-2.2890727519989014,2.2890727519989014,8533,8533,14
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-path-0,path,/var/opt/mirren/spool/kx74.log,/var/opt/mirren/spool/kx44.log,/var/opt/mirren/spool/kx74.log,True,True,False,True,-2.7914495603909018e-06,-2.562502861022949,2.562500069573389,8535,8535,13
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-url-0,url,https://relay.example.org/rel/4403,https://relay.example.org/rel/4558,https://relay.example.org/rel/4403,True,True,False,True,-1.1920925402364446e-07,-2.4583334922790527,2.4583333730697987,8535,8535,13
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-proper_noun-0,proper_noun,Rowena Vantol,Ingrid Nieminen,Rowena Vantol,True,True,False,True,-2.622587089717854e-06,-8.027875900268555,8.027873277681465,8536,8536,6
NATIVE,A,A-s11-d3-t8192,8192,32,A-3-composition-0,composition,Draywell,Ravensgate,Draywell,True,True,False,True,-0.0005007795407436788,-6.937971591949463,6.937470812408719,8545,8545,4
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-semantic-0,semantic,olive,amber,Red,False,False,False,False,-8.368657112121582,-15.049620628356934,6.680963516235352,87,87,2
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-identifier-0,identifier,XD-3834-MB,XD-4155-RT,UNKNOWN,False,False,False,False,-6.556815147399902,-6.019782543182373,-0.5370326042175293,93,93,2
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-number-0,number,"41,594","18,332",1250000,False,False,False,False,-3.2119243144989014,-2.893246650695801,-0.3186776638031006,95,95,8
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-date-0,date,2032-09-21,2032-03-01,"July 1, 2020",False,False,False,False,-2.6948471069335938,-2.282564401626587,-0.41228270530700684,93,93,10
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-hash-0,hash,ac04f35cd8b22cf8,60f60b6a4b0910a2,0x3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a,False,False,False,False,-3.8540701866149902,-2.724036455154419,-1.1300337314605713,90,90,35
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-path-0,path,/var/opt/mirren/spool/kx74.log,/var/opt/mirren/spool/kx44.log,/raid0/mirren/3065/diagnostics,False,False,False,False,-5.893492221832275,-5.264159679412842,-0.6293325424194336,92,92,14
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-url-0,url,https://relay.example.org/rel/4403,https://relay.example.org/rel/4558,https://mirrors.ustc.edu.cn/centos/7.6.1810/updates/Mirren-3099/,False,False,False,False,-5.401475429534912,-5.418214797973633,0.016739368438720703,92,92,33
