condition,ratio,strategy,position_mode,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_doc_tokens
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,date,2032-02-05,The.,False,False,False,False,-0.21393203735351562,-6.481287956237793,16917,16865
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,The,False,False,False,False,-1.2269258499145508,-9.785480499267578,16917,16865
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,1.,False,False,False,False,0.2062206268310547,-13.423476219177246,16917,16865
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,1,False,False,False,False,-1.2982378005981445,-10.302021026611328,16917,16865
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,The,False,False,False,False,1.5320062637329102,-12.082365036010742,16917,16865
RANDOM,1.0,random_kv,original,A-s11-d2-t16384,16384,composition,Ashcombe,The,False,False,False,False,-1.2090959548950195,-13.414786338806152,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,semantic,olive,olive,True,True,True,False,11.093749371400918,-0.00016466058150399476,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,QZ-5460-QZ,True,True,True,False,8.44140625,0.0,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,number,"30,114","30,114",True,True,True,False,5.479166368643504,-1.3907744289554103e-07,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,date,2032-02-05,2032-02-05,True,True,True,False,3.5250096321105957,0.0,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,0ef60c6cdec25cb8,True,True,True,False,2.5666659772419393,-6.258464395614283e-07,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,/var/opt/mirren/spool/kx27.log,True,True,True,False,2.718749943198418,-2.1752892280346714e-05,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,https://depot.example.net/rel/4138,True,True,True,False,4.285298925180399,-3.7596706192744023e-07,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,Ingrid Vantol,True,True,True,False,9.875165915489198,-2.384185648907078e-08,16917,16865
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d2-t16384,16384,composition,Ashcombe,Ashcombe,True,True,True,False,3.8354924358427525,-0.01651805266737938,16917,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,semantic,olive,ol. the Mir 1. the Mir. The Q3.1. The Q3. The Q3. 2. The Q3. The Q3. Long. The Q3. The Q3. the Q3,False,False,False,False,7.280743598937988,-13.61898136138916,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,KP. The thermal. The thermal.1. The thermal. The Q3. and the Mir. The Q38. The Q3. the Q3. The Q3. The Q3. The Q3.2.,False,False,False,False,-6.936594009399414,-16.90262222290039,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,number,"30,114",3. The Q3. The Q3. The Q3. 2. 3. The Q38. 2.3. The Q3. The Q3. The Q3. The Q3 0.,False,False,False,False,0.0568695068359375,-5.968635559082031,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,date,2032-02-05,The thermal. The thermal. The Q3. The Q3. The Q3. The Q3. The Q3. The Q3.2. The Q3. The Q3. The Q3. The Q3.,False,False,False,False,-0.9272933006286621,-8.811850547790527,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,"0
. The thermal. The thermal. The Q3. 1. The Q3. 3. The Q3. The. The Q3. The 2. The Q3. the Q3. The Q3",False,False,False,False,-4.923595428466797,-16.552322387695312,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,/Rel. The thermal. The Q3. The thermal. The Q3. Ash was completed. Mir. The Q3. The Q3. Ash. The Q3. The Q3. The Q3. The Q3,False,False,False,False,0.2881126403808594,-22.631738662719727,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,https. The thermal. The thermal. The Q3. 1. The Q3. The. 3. Mir. The. The Q3. The. The Q3.The Mir. The Q3. The Q3,False,False,False,False,-2.1992969512939453,-15.872893333435059,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,In. The Q3. The Q3. The thermal. The Q3. and the Mir. 1. 3. The Q3.2. The Q3. The Q3. The Q3. The Q3,False,False,False,False,5.157171249389648,-16.72134780883789,8484,16865
KV_STRIDE,2.0,stride,original,A-s11-d2-t16384,16384,composition,Ashcombe,"https. The Q3
 the Mir. The Q3. Mir. The Q3. Long. The Q3. The Q3. the Q3. The Q3.2.2. The Q3. The Q3",False,False,False,False,5.074291229248047,-7.7253265380859375,8484,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,semantic,olive,black. The. the Mir. The thermal.1. The thermal. The. The Q3. The.1.1. The.1. the Mir. The. The.2.1. The. The. The.,False,False,False,False,-0.6696090698242188,-19.665672302246094,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,Q.2.1. The. The thermal. The thermal.1. The thermal.1. The.1.1. The. The thermal.2.2. The 2. The 2. The 1.,False,False,False,False,-2.453181266784668,-12.220803260803223,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,number,"30,114","3
1. The. The Q3. The Q3. The Q3. The Q3.3. The Q3. The Q3.1. The Q3.3. The Q3. The Q3.",False,False,False,False,1.3419313430786133,-4.418738842010498,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,date,2032-02-05,"2
3
1. The. The thermal. The thermal.1. The Q3. The Q3.1. The Q3. The Q3.2. The 2. The Q3.3. The Q",False,False,False,False,-1.760991096496582,-8.018844604492188,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,0. The Q. The thermal. The Q. The Q3. 1. The Mir.1. The Mir.1. The thermal. The thermal.2.1. The thermal. The Mir. the Mir. The,False,False,False,False,-5.857394218444824,-16.869497299194336,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,diagnostics. The Q.1. The. The thermal. The thermal.1. The Mir. 1. Mir.1. The thermal. The thermal.2.1. The 2. The Mir. The. The thermal,False,False,False,False,0.47784996032714844,-20.032976150512695,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,https. The Q.1. The electrical. The Mir. The Q1. The Mir. Long. The Q3.1. The. The. The Mir.2. The. The Mir. The Q3. The Q,False,False,False,False,-1.8423919677734375,-15.962390899658203,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,In. The Q.1. The. The thermal. The thermal.1. The Q3. The Q3.1. The Q3. The Q3.1. The 3. The Q3. The Q3,False,False,False,False,7.64253044128418,-15.848871231079102,8482,16865
KV_SINK,2.0,sink,original,A-s11-d2-t16384,16384,composition,Ashcombe,Ash. The thermal. The thermal was published. The thermal.1. Mir. The. The thermal.2.1. The. The Mir. The Q3. The Q.2. The Q3. The Q3.,False,False,False,False,0.6324481964111328,-13.710197448730469,8482,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,semantic,olive,the. the usual. and the usual. The Q3. The Q3. and the Q3. The Q3. the usual. The was not. The Q3. The Q3. The Q3. the Q3,False,False,False,False,-5.293724060058594,-23.078411102294922,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,long. The Q3. The Q3. The Q3. The Q3. The. the Q3. The Q3. The Q3. The Q3. The Q3. The Q3. The Q3.,False,False,False,False,-3.037374496459961,-15.557642936706543,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,number,"30,114",The Q3. The Q3. The Q3. The Q3. The. the Q3.2. The Q3.2. The Q3. The Q3. The Q3. The Q3.2.,False,False,False,False,0.5442728996276855,-7.3904595375061035,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,date,2032-02-05,long. The Q3. The Q3. The Q3. The Q3. The. the Q3.2. The Q3. the usual. The Q3. and the Q3. the Q3.2.,False,False,False,False,-1.274458885192871,-9.129425048828125,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,the same for the usual. The Q3. the Q3. the Q3. The Q3. the usual. The was released for the Q3. The Q3. The Q3. the Q3. The Q3,False,False,False,False,-4.402807235717773,-15.249079704284668,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,the same. The Q3. The Q3. The Q3. The Q3. The. the Q3. The Q3. The Q3. The Q3. The Q3. The Q3. The Q3,False,False,False,False,0.4253864288330078,-20.685922622680664,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,the same. The Q3. The Q3. The Q3. The Q3. The. the Q3. The Q3. The Q3. The Q3. The Q3. the Q3. The Q3,False,False,False,False,-1.8541250228881836,-15.183958053588867,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,the same for the usual. The Q3. The Q3. The Q3. The. The Q3. The. The Q3. Ash. The Q3. The Q3. the Q3. The Q3.,False,False,False,False,-0.22035980224609375,-21.30426788330078,8484,16865
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d2-t16384,16384,composition,Ashcombe,D. the following. D. and the usual. The usual. the Q3. the usual. The Q3. The Q3. the usual. the usual. the usual.2. The Q3 the the Q3.,False,False,False,False,-5.878681182861328,-16.005983352661133,8484,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,semantic,olive,"Answer
 0. 1. The Q. The Mir was not 0. The 1 0. The Mir 0. The 0. The Q. The   0. The 0. The",False,False,False,False,2.3978729248046875,-18.00855255126953,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,KP. The Q. The Mir was not. The. The Q. The. The Mir. The. The Mir. The. The. The. The. The. The. The. The. The. The. The. The,False,False,False,False,-5.905553817749023,-13.439458847045898,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,number,"30,114","3
1
1. The Q30. The Q3
0. The Q3.0. The Q3. 0.3 0. The Q3 0. The 3 0. Q.",False,False,False,False,0.5331883430480957,-5.149847984313965,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,date,2032-02-05,The Q3. The Q3 1 13  1 1 the Mir 1 0 0 3 0 0   0 0 3 0 3 3 3,False,False,False,False,0.07137775421142578,-5.113783836364746,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,0. The Q3. 0000.0. The Q3 0. 0 0.0. 0 0 0. 3 0 0 0 0.0.,False,False,False,False,-6.036465167999268,-13.244856834411621,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,"/ 1. 1. The Mir was not. The 


 the Mir 1 1. The 



 3  the 3 1 3. 1.3 3",False,False,False,False,0.3839282989501953,-18.03200340270996,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,https. The Mir. The Q312 1. The Q 1 the Mir 1 1 1 3. The Q3    3 3  3 3 3 3,False,False,False,False,-1.6624956130981445,-10.724373817443848,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,D. The Q3. The Mir was not the Q. The Q. The Mir. The Q. The Q. The. The Q. The Q. the Q. The. The Q. The Q. The Q. The,False,False,False,False,3.2206192016601562,-14.807451248168945,4268,16865
KV_STRIDE,4.0,stride,original,A-s11-d2-t16384,16384,composition,Ashcombe,Ash. The Q. The Mir. The Mir. The Mir. The Mir. The Mir. The. The. The. The Mir. The Mir. The... The. 1. The Q3. The. The,False,False,False,False,2.9102134704589844,-17.286123275756836,4268,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,semantic,olive,"None was the new. The new. The Q. The Q.1. The Q. 
 1. 2. The Q.1.1. The Q. The Q. The Q. The Q3. The",False,False,False,False,-0.7403659820556641,-22.072967529296875,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,Q. The Q3. The maintenance. The Q.1.1. The Q3. The Q. The.1.3.3.1. The Q. 1. The Q3. The Q. The Q,False,False,False,False,0.015664100646972656,-11.850855827331543,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,number,"30,114","3
1
1. The Q 1.1. The Q3
0. The Q 1 1 1 3 2 2 3 1 1 3 3 0 3",False,False,False,False,0.9098119735717773,-6.5092644691467285,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,date,2032-02-05,"2
1. The Q.1. The Q.1.1. The Q3. The Q. The Q.1.1.3.20. The Q. The Q3. 1. The Q3",False,False,False,False,0.0539250373840332,-5.467583656311035,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,The Q. The Q. The Q.1. The Q.1.1. The Q. 0. 13.1.1 0. 4 2. The Q. The Qase. The Q,False,False,False,False,-5.952540397644043,-14.54675006866455,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,"/1
1. The Q.1. The Q.1.1. 1. 0. 11.1 1 0.1. The Q. The Q. The Q3. The Q3",False,False,False,False,0.39508628845214844,-19.162946701049805,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,https. The Q. The Q. The Mir. 1.1. The Q3. 0. The Q.1.3.3 1. The Q. 1. The Q3. The Q. The,False,False,False,False,-0.48151683807373047,-11.515684127807617,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,In. The Q. The Q.1. The Q.1.1. 1. 1. 13.1. 1 1. The Q. 1. The Q3. The Q. The,False,False,False,False,3.293191909790039,-18.833898544311523,4267,16865
KV_SINK,4.0,sink,original,A-s11-d2-t16384,16384,composition,Ashcombe,Ash. The Q. The Q3. 1. The Q3.1. The Q3.1. The Q 1 1 the Q3 3. The Q3 1. The Q34.1,False,False,False,False,5.683177947998047,-12.760467529296875,4267,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,semantic,olive,The Q3. (and. 1. 1. The Q3. the  for the 1. the 0. The Q3. The Q3. The 3. 0. The Q3. The,False,False,False,False,-5.143581390380859,-23.944091796875,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,report. 1. The Q3.1. the following for the 1. the same was not.1 and for the 0 and the 1. 1. The Q3. The Q3. the 3,False,False,False,False,-2.3219709396362305,-12.187129974365234,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,number,"30,114",1. The Q3.2. the  for the 2. the 1. The Q3. The Q3 and the 3. 2. The Q3. The Q3. The Q3.,False,False,False,False,0.4695558547973633,-4.611222743988037,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,date,2032-02-05,report. 1. The Q3.2. the following for the 1. the 1. The Q3. The Q3 and the 1. 1. The Q3. The Q3. the 3,False,False,False,False,-0.7057094573974609,-5.458671569824219,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,The following report. The Q3. The Q3. and the  for the 2. The Q3. The Q3. The Q3 and the 3. The Q3. The Q3. The 3.,False,False,False,False,-5.278519630432129,-13.663131713867188,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,the report. The Q3. The Q3. the 0. 1. The Q3 and the 1 and the 0. 20 3. 0. The 2 3. 3,False,False,False,False,0.2596397399902344,-19.314916610717773,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,the same for the Q3 and the same for the 0. for the 2 the Mir 1. The Q3 and the 0 and the 3 2 and the 2. 2 and the 3,False,False,False,False,-2.219355583190918,-13.519561767578125,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,the report. The Q3. The Q3. the 0. 1. The Q3. The Q3. 0. The 2. the 0. The 2. 2. 3. The,False,False,False,False,1.2912425994873047,-19.25632095336914,4268,16865
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t16384,16384,composition,Ashcombe,and the previous for the 2 the Mir 0 and the 0 and the 0 and the 3 0 and the 0. 0 and the 3 0 0 and 0 0. The Q,False,False,False,False,-4.668773651123047,-23.675743103027344,4268,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,semantic,olive,"Answer


1 was released in the  the same in the same and the
 in to the same was at the the ""D and the ""D at the ""The ""the the ""D ""The ""the ""The """,False,False,False,False,0.12286758422851562,-20.141315460205078,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,"KP
 and the , the maintenance. the same, the same the same. to the final
3
 2

  ""D to the ""D for the ""the ""D ""D  the ""D ""The",False,False,False,False,-4.633218765258789,-14.777531623840332,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,number,"30,114","3

 in  to the  the Q  the Q  to the the  the Q  the same for the same for the to the Q for the  the  the Q  the Q for the Q

 and the",False,False,False,False,0.42177486419677734,-7.9666595458984375,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,date,2032-02-05,"The electrical equipment. the  to the audit. the audit. the same. the  the the final to the same, the same for the same to the same the the the the  the same to the same for the same at at",False,False,False,False,-0.12525081634521484,-6.851988792419434,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,"The routine
  was not the  the documentation. the same. the same, to the
 in the ""D and the ""D
 ""D to the ""the for the ""the ""the ""D ""d ""for """,False,False,False,False,-6.317166328430176,-15.516810417175293,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,"/ The

1. the  the system. the  to the same. the


 
 ""D and ""D
 ""D to the ""D ""the ""2
 ""D ""D ""D ""The",False,False,False,False,0.27572059631347656,-20.713565826416016,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,"https


https
  the documentation. the same, the same, to the


 
  the same, the same for the same to the the ""https
  the ""The Mir to the ""The """,False,False,False,False,-1.430171012878418,-12.089710235595703,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,"In the routine. the maintenance. the maintenance. the same. the same, to the
 in the Calder for the routine. the same for the same to the for the ""D for the ""D and the ""for ""D for",False,False,False,False,2.973569869995117,-18.133296966552734,2160,16865
KV_STRIDE,8.0,stride,original,A-s11-d2-t16384,16384,composition,Ashcombe,"CED
 to the facility. the facility. the Mir and the facility. to the same

 to the other for the other the other the same for the other for the other for the facility at the the facility for the the for the",False,False,False,False,0.980250358581543,-15.255545616149902,2160,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,semantic,olive,"Answer
 the same bicycle was not. the same. and the same. the same for the same for the same was the the the same at. the the the the the the same the the the the the the the the same for the",False,False,False,False,-1.0699424743652344,-21.995948791503906,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,Har. in the Har was not. the Har. the same for the same  the Har  the same for the the the the same on the Har 2. the Har for the 00. the 04 0,False,False,False,False,-4.159213066101074,-13.448323249816895,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,number,"30,114","3
  the Vest for the Vest. the Q. the Q1. the Q. the  the Q3. the the Vest for the Q. the Q for the Q. and the Q for the Q3. to the",False,False,False,False,-0.35627269744873047,-6.02817964553833,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,date,2032-02-05,The to the Ord. and the . the same. the same for the same  the Ord was to the the the the the same on the same. the the the the the the the same for the the the same for the same,False,False,False,False,-0.558107852935791,-6.491453647613525,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,"Answer was archived. in. and Mir. the Mir. the same for the same for the
 Mir was for the the the the the the the the the the the the the the the the the for the the same for the the for",False,False,False,False,-6.31574821472168,-15.371066093444824,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,/ The path. and the Har to the Har. the same for the same path was the Har. the same and the the the the same on the Har  to the the Har at the the other for the path for the other path,False,False,False,False,0.07105445861816406,-16.837934494018555,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,"https?

 the Har?
 1 at the same at the same for the Har  the Har the Har at  the the 2 the same on the to the the  the 10000. the 0",False,False,False,False,-2.317610740661621,-10.781646728515625,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,"An.
... and the Calder. the Calder. the same for the same for the
 the the the the the the the the the the the the the the the the the the the for the for the same for the for the",False,False,False,False,-0.47243499755859375,-17.221343994140625,2159,16865
KV_SINK,8.0,sink,original,A-s11-d2-t16384,16384,composition,Ashcombe,CED at the facility at the facility at the to the facility. the facility. the facility at the facility at the facility at the facility at the facility at at the facility at the facility at the facility at the facility at at the facility at,False,False,False,False,3.329376220703125,-12.470187187194824,2159,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,semantic,olive,"the. 30. The. The. The. The Q. The Q, 3. The.. The. The.. 2. The Q. The. The. The. The. The. The. The",False,False,False,False,3.6644039154052734,-22.61216163635254,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,"The for the same for the
 and the same for the "" for the same for the for the ""for the ""for the ""for the "" to the ""for the ""for the "" for the "" for the "" for the """,False,False,False,False,-0.9533767700195312,-11.175296783447266,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,number,"30,114","for the
 for the Q. The Q, for the Q3.. The Q and for the Q, for the Q for the Q for the Q, for the Q, Q and for the Q for the for the Q and",False,False,False,False,-0.33915233612060547,-5.487331867218018,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,date,2032-02-05,"The for the same for the 2. The Q, for the same for the. The 3 for the 2, for the 2 to the 2, 2 0 0 3 3 3",False,False,False,False,-0.5143680572509766,-6.100663185119629,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,"for the 3. The 2, 2. The 2, 2. 3 3   2, 1 3  to 2 3 3 0 3 3 3",False,False,False,False,-3.7880144119262695,-12.530827522277832,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,"The Q, 2, 2, 3 and 2, 3. 3 3   3 3 3  to the 2  3 4 0 3 3 3",False,False,False,False,0.0639495849609375,-18.10451316833496,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,"The Q4. A, 2, 3 and the 2, . 3 3   2, 2 for the  to 2 and 3 4 0 3 3 3",False,False,False,False,-2.6070547103881836,-14.07817268371582,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,"The Q, 3, 2, 3 and 2, 3. 3 3   3 3 3  to the 2 3 3 0 3 3 3",False,False,False,False,3.3041839599609375,-17.388444900512695,2160,16865
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t16384,16384,composition,Ashcombe,"2, 0, . The 3   2, 2,  to the 2 and 3 0 0 3 3 3 2 3 3 3 3",False,False,False,False,-0.8943557739257812,-20.01254653930664,2160,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,semantic,olive,Answer was was the. was the. was the same was was in in.. the the the the Vest.. the. was the the the the the the the same the the the the the the the the the the the the the,False,False,False,False,1.4380950927734375,-18.113853454589844,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,KP was. was was was assembly was ... for for of...... was. the the. the     .. the . the of the  to the the the. the to,False,False,False,False,-4.776764869689941,-15.088329315185547,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,number,"30,114",0. was was document was .... the Vest........ the the.....  ... the. the. the same the the the the. the to to,False,False,False,False,-0.044686317443847656,-8.614323616027832,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,date,2032-02-05,1. was.  structural report was............................. the... the the the the. the.,False,False,False,False,0.03632354736328125,-9.981884956359863,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,hash,0ef60c6cdec25cb8,0 was was.. was. was  ................ the.......... to. .. the same the the the.,False,False,False,False,-2.0881481170654297,-15.532611846923828,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,path,/var/opt/mirren/spool/kx27.log,"/
 path. was  was  ... the the the...... was.. the.. the.. the. to.. to the. the the. the same the the the. the",False,False,False,False,0.1450214385986328,-18.805265426635742,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,url,https://depot.example.net/rel/4138,Answer... was was was for was............... the............. the... the the the.. the,False,False,False,False,-1.1019268035888672,-13.247126579284668,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,proper_noun,Ingrid Vantol,"D was.. hand
 was to was in.... of. on.. the.... the. the. the same the the the . the the the the the the the the the the the the the",False,False,False,False,-3.324223518371582,-18.681503295898438,1106,16865
KV_STRIDE,16.0,stride,original,A-s11-d2-t16384,16384,composition,Ashcombe,Ash at. unit was...... in. the the. the same the. the to... the the the of the the the the the the the the to to to the the same to the same the the,False,False,False,False,6.093233108520508,-10.867486953735352,1106,16865
KV_SINK,16.0,sink,original,A-s11-d2-t16384,16384,semantic,olive,Answer was... was. was... for..... the. was. was. was was..... for the the. the. the the.... for the same.. The,False,False,False,False,5.239713668823242,-18.102537155151367,1105,16865
KV_SINK,16.0,sink,original,A-s11-d2-t16384,16384,identifier,QZ-5460-QZ,mirror was for for for for for was for for the the the for for for for for was was the. for for for for the the the the the the.... for for the for the.1 for the Vest for the,False,False,False,False,-3.63385009765625,-17.701133728027344,1105,16865
