condition,ratio,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_memory_positions,n_doc_tokens
SHUFFLE_PAGES,4.0,A-s11-d6-t4096,4096,composition,Ashcombe,Ashcombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombe,True,False,True,False,2.031279411428841,-0.00016227710875682533,1214,1060,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,semantic,olive,"amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber",False,False,False,False,2.50204998254776,-0.48842543363571167,1207,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,XD-2246-QZ-MB-TB-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,False,-2.3089723587036133,-5.018158435821533,1212,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,number,"46,822","26,148,376,467,646,764,867,646,764,867,646,764,8",False,False,False,False,0.08526945114135742,-4.003888130187988,1215,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,date,2031-11-23,"2032-06-20
/opt/vestry/spool/kx19.log
/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx66.log
/opt",False,False,False,False,0.6863853931427002,-1.331172227859497,1212,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,377506467856a6b8fa7654867654867654867654867654867,False,False,False,False,0.45743560791015625,-3.946826457977295,1211,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,"/opt/vestry/spool/kx19.log
/opt/vestry/spool/kx19.log
/opt/vestry/spool/kx19.log
/opt/vestry/spool/kx19.log",False,False,False,False,-0.7204556465148926,-1.430901050567627,1212,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/1585345345/spool/kx19.log?raw=1&token=slayth890123456789,False,False,False,False,0.9851524829864502,-1.8151569366455078,1212,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Ingrid Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Br,False,False,False,False,-1.5168304443359375,-2.6105377674102783,1213,1069,4215
WRONGPAGE,4.0,A-s11-d6-t4096,4096,composition,Ashcombe,Ashcombe Gateway (Ashcombe Gate) in the Ashcombe Mountains.,True,True,True,False,4.688007712424223,-7.748543794150464e-06,1191,1069,4215
LEARNED,8.0,A-s11-d6-t4096,4096,semantic,olive,"slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green
slate-green",False,False,False,True,-4.12523229708313,-4.125385284423828,673,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,XD-2505-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP,False,False,False,False,-1.259943962097168,-2.5027248859405518,678,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,number,"46,822","46,822,608,57a75e328076e8076e8076e8076e8076e8076",True,True,True,False,1.0084870629943907,-0.0052117533050477505,681,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,date,2031-11-23,"2031-06-24
2031-06-24
2031-06-24
2031-06-24
2031",False,False,False,True,-0.06929615885019302,-0.11465096473693848,678,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,30084075a75a23e8708e8708e8708e8708e8708e8708e870,False,False,False,False,1.2582669258117676,-1.2437517642974854,677,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,"/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx",True,True,True,False,0.39586807461455464,-0.007307160180062056,678,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/9279-kx75.html?rel=46087-57a23-e2385-57a23-e2385,False,False,False,False,0.6552868187427521,-0.2633167803287506,678,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,"Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley",False,False,False,True,-0.8986814394593239,-0.9462910294532776,679,535,4215
LEARNED,8.0,A-s11-d6-t4096,4096,composition,Ashcombe,Ashcombe Spire Gate 2567 (Fennhollow) relays from the Ashcombe Spire Gate 2567 (Fennhollow) relays from the Ashcombe Spire Gate 25,False,True,True,True,0.8663921840488911,-0.016455601900815964,689,535,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,semantic,olive,slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate,False,False,False,True,-4.937753738639003,-4.937798023223877,665,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,KP-5250-XD-KP-5250-XD-KP-5250-XD-KP-5250-XD-KP-5250-XD-KP-5,False,False,False,False,2.437495231628418,-1.4572348594665527,670,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,number,"46,822","24,600,000 credits.",False,False,False,False,-0.052969157695770264,-0.5431925654411316,638,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,date,2031-11-23,2032-06-24,False,False,False,False,0.1841861605644226,-0.35912495851516724,633,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,f507f503f8a67a806f8a67a806f8a67a806f8a67a806f8a6,False,False,False,False,-0.750678300857544,-2.5463132858276367,669,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,"/var/opt/mirren/spool/kx87.log
/var/opt/mirren/spool/kx89.log
/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx",False,True,True,True,-0.3889474170282483,-0.3972412347793579,670,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/9972/rel/9972/spool/kx87.log.kx87.log.kx87.log.kx87.log.kx87.log.k,False,False,False,False,1.9717735052108765,-0.36729657649993896,670,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sor,False,False,False,True,-2.7335229385644197,-2.748338460922241,671,527,4215
LEARNED_JOINT,8.0,A-s11-d6-t4096,4096,composition,Ashcombe,Ashcombe Spire Brantgate Gatehouse.,True,True,True,False,4.344767630181195,-9.000220416055527e-06,644,527,4215
LEARNED,16.0,A-s11-d6-t4096,4096,semantic,olive,olive-khaki-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer-green-khmer,True,True,True,False,2.8777154884301126,-0.001721958164125681,411,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,XD-2572-KP-XD-2572-KP-XD-2572-KP-XD-2572-KP-XD-2572-KP-XD-2,False,False,False,False,-2.5285637378692627,-3.602158546447754,416,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,number,"46,822","24,602 credits.",False,False,False,False,-0.6305140256881714,-2.297372817993164,380,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,date,2031-11-23,"2032-06-24.png
2032-06-24.png
2032-06-24.png
2032-06-24.png",False,False,False,False,-0.5172168016433716,-0.8143011331558228,416,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,307a52e7f0567a2e3755a2e7f0567a2e3755a2e7f0567a2e,False,False,False,False,0.4900081157684326,-2.200016498565674,415,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,"/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx95.log
/var/opt/mirren/spool/kx",True,True,True,False,0.39584036509040743,-0.001347463927231729,416,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/64484.log.kx95.log?token=7a2e730f-7a2e-730f-7a2e-7,False,False,False,False,-0.6731404066085815,-1.4320229291915894,416,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,"Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley
Anselm Sorley",False,False,False,True,-1.790790501050651,-1.7983139753341675,417,273,4215
LEARNED,16.0,A-s11-d6-t4096,4096,composition,Ashcombe,"Fennhollowspike Tower (Fennhollowspike Tower) in Fennhollowspike, Fennhollowspike, Fennhollowspike, Fennhollowspike, Fennh",False,False,False,True,-4.062757787294686,-4.063217639923096,427,273,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,semantic,olive,"slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey",False,False,False,True,-3.3125577132450417,-3.31330943107605,402,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,KP-5252-KP-XD-SZ-2960-XD-KP-XD-SZ-2960-XD-KP-XD-SZ-2960-XD-KP-X,False,False,False,False,0.9159443378448486,-1.5344452857971191,407,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,number,"46,822","46,822,222,222,222,222,222,222,222,222,222,222,2",True,True,True,False,2.011766163399443,-0.003858121344819665,410,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,date,2031-11-23,2029-11-23,False,False,False,False,1.0122863352298737,-0.13773652911186218,370,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,f057f0576056a6576056a6576056a6576056a6576056a657,False,False,False,False,-2.15636670589447,-3.9849867820739746,406,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,"/var/opt/mirren/spool/kx89.log
/var/opt/mirren/spool/kx89.log
/var/opt/mirren/spool/kx89.log
/var/opt/mirren/spool/kx",False,False,False,False,-0.7014899477362633,-0.765759289264679,407,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/997997979797979797979797979797979797979,False,False,False,False,1.541306495666504,-0.33464205265045166,407,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜 Sorley 📜,False,False,False,True,-4.29056491330266,-4.307616710662842,408,264,4215
LEARNED_JOINT,16.0,A-s11-d6-t4096,4096,composition,Ashcombe,Ashcombe Sparring Grounds (Ashcombe Sparring Grounds),True,True,True,False,3.3775743385776877,-0.0012992480769753456,385,264,4215
NATIVE,1.0,A-s11-d6-t4096,4096,semantic,olive,olive,True,True,True,False,10.625000070787792,-0.00010578706132946536,4306,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,semantic,olive,Black,False,False,False,False,-0.5298357009887695,-9.01617431640625,87,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,semantic,olive,olive,True,True,True,False,10.687499463978384,-2.0563182260957547e-05,2196,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,semantic,olive,None,False,False,False,False,0.2671394348144531,-13.003776550292969,1150,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,semantic,olive,None,False,False,False,False,0.4875822067260742,-12.472872734069824,621,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,semantic,olive,None,False,False,False,False,-0.5171709060668945,-13.850662231445312,351,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,KP-5500-XD,True,True,True,False,6.609375283123882,-6.70550434733741e-07,4311,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,UNKNOWN,False,False,False,False,0.7371807098388672,-4.977513313293457,92,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,The exact replacement assembly identifier for Calder-2960 is not provided in the document.,False,False,False,False,0.6118693351745605,-6.104176044464111,2201,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,None,False,False,False,False,0.529442310333252,-6.399357795715332,1155,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,None,False,False,False,False,0.28940773010253906,-6.396838188171387,626,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,identifier,KP-5500-XD,None,False,False,False,False,0.4513840675354004,-6.537261486053467,356,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,number,"46,822","46,822",True,True,True,False,5.458342889944774,-1.3907744289554103e-07,4314,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,number,"46,822",1250000,False,False,False,False,0.015358924865722656,-2.740689277648926,95,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,number,"46,822","46,822",True,True,True,False,10.732925415039062,0.0,2204,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,number,"46,822","46,822",True,True,True,False,10.239375114440918,0.0,1158,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,number,"46,822",0,False,False,False,False,0.6479334831237793,-5.753360748291016,629,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,number,"46,822",0,False,False,False,False,0.7819013595581055,-5.142026424407959,359,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,date,2031-11-23,2031-11-23,True,True,True,False,2.8500003814697266,0.0,4311,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,date,2031-11-23,2023-04-15,False,False,False,False,-0.049527883529663086,-2.160144329071045,92,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,date,2031-11-23,2031-06-24,False,False,False,True,-3.6614881865680218,-3.693631649017334,2201,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,date,2031-11-23,No exact date is provided for the electrical audit for Calder-2992 in the given document.,False,False,False,False,-0.07436656951904297,-2.987983226776123,1155,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,date,2031-11-23,No exact date is provided in the document for the electrical audit for Calder-2992.,False,False,False,False,-0.14388489723205566,-3.2304465770721436,626,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,date,2031-11-23,"The document does not mention an electrical audit for Calder-2992. Therefore, there is no exact date provided for the closure of the electrical audit for Calder-2992.",False,False,False,False,-0.11406230926513672,-3.736982822418213,356,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,300841874a57a23e,True,True,True,False,2.847656488418579,0.0,4310,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,0.25490856170654297,-2.7789745330810547,91,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,300841874a57a23e,True,True,True,False,5.894510269165039,0.0,2200,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,None,False,False,False,False,0.47579193115234375,-3.8215627670288086,1154,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,None,False,False,False,False,0.2831442356109619,-3.9283368587493896,625,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,hash,300841874a57a23e,Answer: Not applicable.,False,False,False,False,0.3016676902770996,-3.893796443939209,355,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,/var/opt/mirren/spool/kx95.log,True,True,True,False,2.489583204201722,-1.48017022638669e-06,4311,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,/proc/vmcore,False,False,False,False,0.17127466201782227,-7.3443922996521,92,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,https://relay.example.org/rel/6448,False,False,False,False,0.09290504455566406,-7.283505916595459,2201,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,https://relay.example.org/rel/6448,False,False,False,False,0.05453634262084961,-7.382645130157471,1155,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,https://relay.example.org/rel/6448,False,False,False,False,0.05940389633178711,-7.462749481201172,626,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,path,/var/opt/mirren/spool/kx95.log,The document does not mention the path to which diagnostics for Vestry-3018 are written.,False,False,False,False,0.010196208953857422,-6.462528705596924,356,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://depot.example.net/rel/9927,True,True,True,False,2.5314836960574922,-1.9256860639416118e-07,4311,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://mirror.example.com/harlow-3046,False,False,False,False,0.2924199104309082,-4.421395301818848,92,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://relay.example.org/rel/6448,False,False,False,True,-4.529269433871377,-4.530192852020264,2201,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://relay.example.org/rel/6448,False,False,False,True,-4.5647131176665425,-4.565634727478027,1155,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,https://relay.example.org/rel/6448,False,False,False,True,-4.718125939463334,-4.718130111694336,626,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,url,https://depot.example.net/rel/9927,None.,False,False,False,False,0.9685606956481934,-4.850554466247559,356,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Tobias Nieminen,True,True,True,False,7.050385693711291,-1.2119588745918008e-06,4312,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,UNKNOWN,False,False,False,False,2.728179454803467,-5.3292059898376465,93,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley,False,False,False,True,-7.388271522522103,-7.388271808624268,2202,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley,False,False,False,True,-9.26209342479708,-9.262093544006348,1156,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley,False,False,False,True,-10.187523555755746,-10.18752384185791,627,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,proper_noun,Tobias Nieminen,Anselm Sorley,False,False,False,True,-9.968776416778695,-9.96877670288086,357,,4215
NATIVE,1.0,A-s11-d6-t4096,4096,composition,Ashcombe,Halvard Ashgrove,False,False,False,False,4.341609716415405,-2.3793108463287354,4322,,4215
NOCTX,1.0,A-s11-d6-t4096,4096,composition,Ashcombe,CEDAR-3079 Facility,False,False,False,False,-1.7436704635620117,-10.573915481567383,103,,4215
BUDGET,2.0,A-s11-d6-t4096,4096,composition,Ashcombe,Halvard Ashgrove.,False,False,False,False,1.343721866607666,-4.625065326690674,2212,,4215
BUDGET,4.0,A-s11-d6-t4096,4096,composition,Ashcombe,CEDAR-3079 is not mentioned in the document.,False,False,False,False,1.321043610572815,-1.4204195737838745,1166,,4215
BUDGET,8.0,A-s11-d6-t4096,4096,composition,Ashcombe,CEDAR-3079,False,False,False,False,-5.376300573348999,-9.127638816833496,637,,4215
BUDGET,16.0,A-s11-d6-t4096,4096,composition,Ashcombe,CEDAR-3079,False,False,False,False,6.168283939361572,-2.5788607597351074,367,,4215
LEARNED,2.0,A-s11-d7-t4096,4096,semantic,amber,"olive
</think>

olive
</think>

olive
</think>

olive",False,False,False,True,-1.6012400761246681,-1.7025073766708374,2239,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,identifier,XD-2254-QZ,KP-2254-QZ-7460-XD-7460-XD-7460-XD-7460-XD-7460-XD-7460,False,False,False,False,0.9667214453220367,-0.4114249646663666,2274,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,number,"26,148","26,148,677,504,6a8bfa217046a8bfa217046a8bfa217046a8",True,True,True,False,1.7318838593855617,-7.679487316636369e-05,2277,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,date,2032-06-20,"2032-06-20
</think>

2032-06-20",True,True,True,False,0.4429058087989688,-0.0019882069900631905,2251,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,hash,37750467ca6a8bfa,37750467ca6a8bfa1688888888888888888888888888888888,True,False,True,False,1.0086856931447983,-0.005086198449134827,2273,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,path,/var/opt/mirren/spool/kx19.log,"/opt/vestry/spool/kx67.log
</think>

/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx67",False,False,False,True,-0.515398470684886,-0.5196720957756042,2274,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,url,https://depot.example.net/rel/1585,https://depot.example.net/rel/15855.log?raw=1&sl=35345.log?raw=1&sl=35345.log?raw=1&sl=,True,False,True,False,0.3847496452508494,-0.0005871710600331426,2274,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,proper_noun,Rowena Brannigan,"Ingrid Brannigan
</think>

Ingrid Brannigan
</think>

Ingrid Brannigan
</think>

Ingrid Brannigan
</think>

Ingrid Brannigan
</think>

Ingrid Brannigan
</think>",False,False,False,True,-3.2500626763212495,-3.2506492137908936,2275,2131,4251
LEARNED,2.0,A-s11-d7-t4096,4096,composition,Longmere,"Ashcombe Gateway
</think>

Ashcombe Gateway",False,False,False,True,-2.1249999622814357,-2.1320858001708984,2248,2131,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,semantic,amber,"olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive",False,True,True,True,-2.300274059176445,-2.350555896759033,2263,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,identifier,XD-2254-QZ,KP-7496-MB-TB-XD-ZQ-ZD-XD-2544-QZ-XD-ZQ-ZD-XD-2254-QZ-XD-ZQ-ZD-XD,False,True,True,True,-2.3780443817513515,-2.378047466278076,2269,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,number,"26,148","26,1488
</think>

26,1488",False,False,False,False,2.0833892425657723,-5.761706688645063e-06,2242,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,date,2032-06-20,2032-06-20.,True,True,True,False,0.9109996169572696,-0.00011853280011564493,2234,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,hash,37750467ca6a8bfa,37750467ca6a8bfaeb062e58f8bd7b4eb062e58f8bd7b4eb062e58f,True,False,True,False,0.24835078790783882,-0.0371878556907177,2268,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,path,/var/opt/mirren/spool/kx19.log,"/var/opt/mirren/spool/kx67.log.log
/opt/vestry/spool/kx19.log.log
/opt/vestry/spool/kx67.log.log
/opt/vestry/spool/kx",False,False,False,True,-0.5233789682388306,-0.866641104221344,2269,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,url,https://depot.example.net/rel/1585,https://depot.example.net/rel/158556789067890678906789067890678906789,True,False,True,False,0.8173538250557613,-0.00018378070672042668,2269,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,proper_noun,Rowena Brannigan,"Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan
Ingrid Brannigan",False,False,False,True,-2.340137980878353,-2.4280385971069336,2270,2126,4251
LEARNED_JOINT,2.0,A-s11-d7-t4096,4096,composition,Longmere,Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in,False,False,False,True,-9.312564671040832,-9.312565803527832,2279,2126,4251
LEARNED,4.0,A-s11-d7-t4096,4096,semantic,amber,"amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber",True,True,True,False,0.09708654880523682,-0.4310620427131653,1206,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,identifier,XD-2254-QZ,XD-2246-QZ-MB-TB-ZB-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA-FA,False,False,False,False,2.6751131117343903,-0.384492963552475,1212,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,number,"26,148","26,148,376,467,646,764,867,646,764,867,646,764,8",True,True,True,False,0.9430548112140968,-0.0012034614337608218,1215,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,date,2032-06-20,"2032-06-20
/opt/vestry/spool/kx19.log
/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx66.log
/opt",True,True,True,False,0.5254446375183761,-0.0019938242621719837,1213,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,hash,37750467ca6a8bfa,377506467856a6b8fa765fa765fa765fa765fa765fa765fa765fa765,False,False,False,False,0.020681381225585938,-0.8585647940635681,1211,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,path,/var/opt/mirren/spool/kx19.log,"/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx67.log
/opt/vestry/spool/kx67.log",False,False,False,True,-0.6549464883282781,-0.6641508936882019,1212,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,url,https://depot.example.net/rel/1585,https://depot.example.net/rel/1585345345/spool/kx19.log?raw=1&token=slayth987654321098,True,False,True,False,0.9653991697705351,-0.0006273748003877699,1212,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,proper_noun,Rowena Brannigan,Ingrid Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Br,False,False,False,True,-1.8502500783652067,-1.8704569339752197,1213,1069,4251
LEARNED,4.0,A-s11-d7-t4096,4096,composition,Longmere,Ashcombe Gateway (Ashcombe Gate) in the Ashcombe Mountains.,False,False,False,True,-6.50001072887153,-6.500016689300537,1190,1069,4251
LEARNED_JOINT,4.0,A-s11-d7-t4096,4096,semantic,amber,"olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive
amber
olive",False,True,True,True,-0.4425443112850189,-0.7601132988929749,1200,1063,4251
LEARNED_JOINT,4.0,A-s11-d7-t4096,4096,identifier,XD-2254-QZ,KP-7469-MB-TB-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,False,-1.8744359239935875,-1.9778376817703247,1206,1063,4251
